collecTime;ORIGEN;idSite;id;Device;description;formattedValue;rawValue;nombre;rounded_collecTime
2024-07-29 22:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-481.0 W;-481.0;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;76.0 %;76.0;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.3 A;-0.3;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);225.8 V;225.8;Casa Melipilla;2024-07-29 22:00:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;76.0 %;76.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.34 A;-0.34;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.96 Hz;49.96;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.583 A;2.583;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;227.0 V;227.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.01 A;0.01;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;306.6 V;306.6;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);225.6 V;225.6;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-577.0 W;-577.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-632.0 W;-632.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);226.3 V;226.3;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.814 A;2.814;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;226.7 V;226.7;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;317.7 V;317.7;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;75.0 %;75.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.32 A;0.32;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.9 Hz;49.9;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;74.0 %;74.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.31 A;0.31;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);226.3 V;226.3;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;242.9 V;242.9;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-505.0 W;-505.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;226.5 V;226.5;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.26 A;2.26;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 22:15:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);224.3 V;224.3;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.96 Hz;49.96;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.248 A;2.248;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.31 A;0.31;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-499.0 W;-499.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;74.0 %;74.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.6 V;224.6;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;155.6 V;155.6;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.01 A;0.01;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-501.0 W;-501.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;73.0 %;73.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.274 A;2.274;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.8 V;222.8;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.03 Hz;50.03;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.1 V;223.1;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:35:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.29 A;0.29;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.306 A;2.306;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.3 V;223.3;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.29 A;-0.29;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.7 V;223.7;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;73.0 %;73.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-510.0 W;-510.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:40:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 22:30:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.2 V;224.2;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.2439999999999998 A;2.2439999999999998;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.6 V;223.6;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.29 A;0.29;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;72.0 %;72.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:45:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-496.0 W;-496.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.341 A;2.341;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;225.1 V;225.1;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-519.0 W;-519.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;72.0 %;72.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.3 A;-0.3;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);224.5 V;224.5;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.5 V;223.5;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.96 Hz;49.96;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.1 V;223.1;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.051 A;2.051;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.36 A;-0.36;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-452.0 W;-452.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 22:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;71.0 %;71.0;Casa Melipilla;2024-07-29 22:45:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);224.3 V;224.3;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.33 A;0.33;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;71.0 %;71.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-466.0 W;-466.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.7 V;224.7;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.087 A;2.087;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:00:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.05 Hz;50.05;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);224.1 V;224.1;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.31 A;0.31;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;224.7 V;224.7;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-513.0 W;-513.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;71.0 %;71.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.1 Hz;50.1;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:05:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.316 A;2.316;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.28 A;0.28;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.1 V;222.1;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;70.0 %;70.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-597.0 W;-597.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.7 V;222.7;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:10:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.707 A;2.707;Casa Melipilla;2024-07-29 23:00:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.33 A;0.33;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-615.0 W;-615.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;69.0 %;69.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.4 V;223.4;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.789 A;2.789;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.12 Hz;50.12;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.0 V;223.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.8 V;222.8;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-1.9300000000000002 A;-1.9300000000000002;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-1279.0 W;-1279.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.1 V;222.1;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;69.0 %;69.0;Casa Melipilla;2024-07-29 23:15:00
